round,player_id,name,positions,price,score,break_even
8,504007,Patrick Herbert,5,317000,1,-10
8,100004042,Paul Alamoti,5/6,434000,75,40
8,100006112,Paul Bryan,2,230000,,35
8,504300,Payne Haas,2,779000,,101
8,508307,Peter Hola,2,232000,,32
8,507833,Peter Mamouzelos,1,422000,,57
8,505918,Phillip Sami,5/6,458000,,16
8,504597,Phoenix Crossland,1,566000,57,31
8,100006928,Preston Conn,3,230000,,30
8,507057,Preston Riki,3,250000,30,
8,503964,Ray Stone,2,336000,37,42
8,503944,Reece Robson,1,584000,58,38
8,510216,Reece Walsh,6,669000,,25
8,505460,Reed Mahoney,1,431000,35,67
8,504374,Reuben Cotter,2,521000,45,31
8,503443,Reuben Garrick,5/6,504000,44,23
8,100008243,Robert Toia,5,561000,54,31
8,500005,Roger Tuivasa-Sheck,6,422000,32,24
8,100000365,Ronald Volkman,4,288000,28,-4
8,506086,Ronaldo Mulitalo,6,514000,,
8,500136,Royce Hunt,2,272000,44,11
8,100008396,Ryan Couchman,3,433000,42,-36
8,100003898,Ryley Smith,1,378000,29,57
8,100008234,Salesi Foketi,2/3,240000,12,33
8,504065,Sam McIntyre,2/3,405000,,75
8,100006424,Sam Tuivaiti,2,312000,,22
8,504462,Sam Verrills,1,451000,,64
8,100004843,Sam Walker,4,521000,81,27
8,509563,Samuel Healey,1,238000,6,28
8,508408,Samuel Hughes,2,322000,45,29
8,509559,Samuel Stonestreet,6,395000,18,35
8,510577,Samuela Fainu,3,655000,53,53
8,509579,Sandon Smith,4,504000,36,7
8,100013751,Savelio Tamale,6,487000,43,31
8,100006431,Saxon Pryke,2,251000,41,0
8,504087,Scott Drinkwater,6,668000,64,28
8,500852,Scott Sorensen,2/3,362000,32,41
8,504265,Sean Keppie,2,331000,37,13
8,504842,Sean O'Sullivan,4,309000,,45
8,509762,Sean Russell,5/6,401000,29,42
8,504148,Sebastian Kris,5,361000,35,13
8,100004649,Selwyn Cobbo,6,455000,15,14
8,510696,Setu Tu,6,394000,47,-1
8,504788,Shawn Blore,3,513000,24,65
8,100014118,Sialetili Faeamani,6,368000,,0
8,100000129,Simi Sasagi,3/5,651000,,-5
8,100011203,Simione Laiafi,2,230000,,21
8,509297,Sione Fainu,2,369000,33,27
8,503922,Sione Katoa,6,502000,,56
8,504175,Siosifa Talakai,3/5,299000,70,11
8,501179,Siosiua Taukeiaho,2,390000,31,64
8,505361,Sitili Tupouniua,2/3,469000,45,20
8,100004373,Siua Wong,3,649000,67,18
8,100011324,Siulagi Tuimalatu-Brown,6,230000,,62
8,509567,Solome Saukuru,3,230000,,
8,502756,Soni Luke,1,320000,40,1
8,505560,Spencer Leniu,2,358000,23,47
8,509281,Starford To'a,5,490000,28,
8,505628,Stefano Utoikamanu,2,632000,61,57
8,508062,Stephen Crichton,5,495000,53,51
8,100006297,Sualauvi Faalogo,6,631000,43,47
8,509455,Sunia Turuva,6,537000,45,-4
8,508254,Taine Tuaupiki,6,486000,64,28
8,509529,Tallis Duncan,3,575000,91,13
8,100006658,Tallyn Da Silva,1,278000,31,23
8,506460,Tanah Boyd,4,746000,45,70
8,504251,Taniela Paseka,2,535000,39,25
8,100013671,Tanner Stowers-Smith,2,355000,,18
8,507807,Taylan May,5,518000,52,80
8,501293,Te Maire Martin,4,250000,,
8,507615,Teig Wilton,3,482000,26,46
8,508065,Terrell May,2,864000,65,50
8,100017017,Tevita Naufahu,6,450000,1,
8,503450,Tevita Tatola,2,470000,22,41
8,509527,Thomas Cant,3,320000,,54
8,100007888,Thomas Duffy,4,302000,,-24
8,504315,Thomas Flegler,2,449000,27,51
8,100006510,Thomas Fletcher,3,230000,,35
8,510238,Thomas Hazelton,2,432000,32,24
8,100007927,Thomas Jenkins,6,721000,31,43
8,504377,Thomas Mikaele,2,405000,56,-1
8,506513,Tino Fa'asuamaleaui,2,509000,,31
8,100011308,Toby Couchman,2/3,665000,61,22
8,504326,Toby Rudolf,2,369000,20,3
8,509634,Tolutau Koula,5,598000,37,16
8,100004781,Tom Chester,6/5,523000,62,19
8,506424,Tom Dearden,4,664000,75,24
8,506156,Tom Gilbert,2,537000,41,29
8,504072,Tom Starling,1,463000,35,33
8,501505,Tom Trbojevic,6,612000,,78
8,509635,Toni Mataele,3,244000,24,23
8,100004168,Tony Sukkar,3,276000,,
8,508480,Trai Fuller,6,507000,45,75
8,100001560,Trent Loiero,2,609000,34,48
8,508341,Trent Toelau,4,250000,,
8,507915,Trey Mooney,2,557000,26,41
8,504376,Tristan Hope,1,242000,,24
8,500901,Tui Kamikamica,2,282000,,17
8,510935,Tukimihia Simpkins,2,257000,,19
8,507680,Tyran Wishart,4,281000,20,50
8,509484,Tyrell Sloan,6,371000,15,25
8,500622,Tyson Frizell,2,487000,,32
8,508479,Tyson Gamble,4,418000,,17
8,100009160,Va'a Semu,2,230000,14,
8,500845,Valentine Holmes,5,492000,30,73
8,503920,Victor Radley,2/3,494000,25,35
8,500408,Viliame Kikau,3,591000,8,44
8,504123,Wayde Egan,1,512000,35,36
8,507922,Will Penisini,5,477000,27,4
8,100010997,Will Warbrick,6,499000,19,25
8,100006651,William Craig,6,230000,,
8,504279,William Kennedy,6,461000,44,22
8,100006754,Wilson De Courcey,5,230000,,42
8,510220,Xavier Savage,6,427000,,29
8,100004833,Xavier Willison,2/3,505000,79,-16
8,505985,Zac Hosking,3,514000,60,40
8,510612,Zac Laybutt,5,336000,,30
8,500889,Zach Dockar-Clay,1,347000,,
8,100011050,Zane Harrison,4,230000,,
9,506259,AJ Brimson,4/6,389000,41,58
9,100007651,Adam Christensen,3,230000,,25
9,505811,Adam Doueihi,4,755000,22,30
9,500128,Adam Elliott,2,538000,,
9,508026,Adam Pompey,5,333000,17,43
9,500086,Adam Reynolds,4,562000,8,37
9,500449,Addin Fonua-Blake,2,581000,42,45
9,100007566,Alec MacDonald,2,357000,,16
9,100013762,Alekolasimi Jones,2,230000,21,
9,500108,Alex Johnston,6,588000,59,7
9,504609,Alex Seyfarth,2/3,263000,32,48
9,502532,Alex Twal,2,810000,81,22
9,100006296,Ali Leiataua,5,432000,,18
9,100001619,Alofiana Khan-Pereira,6,421000,56,15
9,503240,Angus Crichton,3,554000,27,43
9,100009124,Angus Hinchey,3,230000,,30
9,100019558,Antonio Verhoeven,5/6,230000,,28
9,100020440,Apa Twidle,4,260000,,-7
9,500109,Apisai Koroisau,1,610000,,27
9,100009453,Arama Hau,3,610000,20,-10
9,100006539,Araz Nanva,5,257000,,1
9,100006239,Ashton Ward,4,381000,,45
9,100004109,Ata Mariota,2,342000,28,15
9,100010528,Ativalu Lisati,3,427000,50,-42
9,508071,Aublix Tawha,2,322000,,54
9,505864,Bailey Hayward,1/2,440000,43,15
9,504411,Bailey Simonsson,6,458000,,22
9,506314,Beau Fermor,3,587000,58,53
9,500257,Ben Hunt,4,402000,,50
9,504573,Ben Talty,2,433000,38,-22
9,507850,Ben Trbojevic,3,663000,27,9
9,100007527,Benaiah Ioelu,1,342000,,22
9,505413,Billy Burns,3,473000,30,21
9,100008487,Billy Phillips,3,306000,27,21
9,509128,Billy Smith,5,410000,,38
9,100006848,Blaize Talagi,4,442000,54,26
9,503440,Blake Lawrie,2,356000,,46
9,100009156,Blake Mozer,1,238000,,27
9,100006533,Blake Steep,2/3,375000,,48
9,506375,Blake Wilson,6,250000,,
9,504274,Blayke Brailey,1,748000,46,48
9,100002660,Brad Schneider,4,317000,34,38
9,500213,Braden Hamlin-Uele,2,297000,,41
9,506682,Bradman Best,5,509000,57,54
9,506040,Braidon Burns,6,562000,51,32
9,503419,Brandon Smith,1/2,333000,,14
9,504307,Brandon Wakeham,4/1,298000,12,-3
9,504321,Braydon Trindall,4,511000,65,47
9,510228,Brendan Piakura,3,298000,,24
9,506618,Brent Woolf,1,230000,,20
9,500872,Brian Kelly,5,499000,40,38
9,505410,Brian To'o,6,408000,52,1
9,507062,Briton Nikora,3,457000,20,76
9,500168,Bronson Garlick,1,278000,11,17
9,504714,Bronson Xerri,5,452000,27,29
9,501744,Bunty Afoa,2,280000,,
9,100008787,Cameron Bukowski,1,230000,,24
9,500180,Cameron McInnes,2,609000,32,74
9,501459,Cameron Munster,4,554000,45,60
9,504176,Cameron Murray,2,632000,42,63
9,504294,Campbell Graham,5/6,443000,37,35
9,100011678,Casey McLean,5,559000,33,1
9,506851,Chanel Harris-Tavita,4,445000,47,44
9,100006434,Charlie Guymer,3,378000,19,4
9,501559,Charnze Nicoll-Klokstad,6,470000,,44
9,100007297,Chevy Stewart,6,250000,9,
9,100001349,Chris Randall,1/2,488000,36,31
9,100003194,Christian Tuipulotu,6,365000,,57
9,100000346,Clayton Faulalo,6,391000,32,9
9,500729,Clinton Gutherson,6,379000,,51
9,100011256,Cody Hopwood,2,243000,11,20
9,509404,Cody Ramsey,6,250000,7,
9,500611,Cody Walker,4,440000,32,8
9,500405,Coen Hess,2,441000,33,10
9,507949,Connelly Lemuelu,3,609000,36,39
9,502015,Connor Tracey,6,444000,20,65
9,503327,Connor Watson,1/2,498000,37,46
9,100014512,Cooper Bai,2,383000,45,-16
9,100013815,Cooper Clarke,2,388000,23,-7
9,506018,Corey Horsburgh,2,564000,60,40
9,500406,Corey Jensen,2,474000,,22
9,503341,Corey Waddell,2/3,379000,,27
9,506492,Cory Paix,1,435000,44,10
9,507645,Daine Laurie,6,453000,54,31
9,500532,Dallin Watene-Zelezniak,6,436000,48,1
9,500024,Daly Cherry-Evans,4,629000,58,40
9,501600,Damien Cook,1,640000,,54
9,500043,Dane Gagai,5,584000,12,29
9,100004700,Daniel Atkinson,4,469000,,30
9,500002,Daniel Tupou,6,454000,39,12
9,100015592,David Fale,5,265000,,7
9,506482,David Fifita,3,519000,,26
9,509444,Davvy Moale,2,265000,21,41
9,100007650,Deine Mariner,6,413000,-3,14
9,100013336,Demitric Vaimauga,3,411000,35,10
9,100008071,Dominic Young,6,499000,26,66
9,505626,Dylan Brown,4,555000,65,-4
9,503340,Dylan Edwards,6,654000,54,5
9,100006243,Dylan Egan,3,616000,,
9,505582,Dylan Lucas,3,702000,61,60
9,500083,Dylan Walker,2,438000,16,43
9,100015584,Eddie Ieremia-Toeava,3,350000,39,
9,509842,Edward Kosi,6,300000,,
9,504678,Egan Butcher,3,400000,,52
9,100014185,Elijah Salesa-Leaumoana,3,238000,,26
9,504426,Emre Guler,2,470000,,35
9,504372,Enari Tuala,6/5,550000,26,9
9,503685,Erin Clark,2,649000,59,27
9,506153,Ethan Bullemor,2,452000,42,39
9,100003925,Ethan Sanders,4,511000,53,33
9,100006524,Ethan Strange,4,569000,,28
9,500441,Euan Aitken,3/5,591000,31,46
9,100004534,Ezra Mam,4,484000,29,14
9,100006826,Faaletino Tavana,6,246000,3,7
9,500598,Felise Kaufusi,2,302000,12,28
9,504006,Fetalaiga Pauga,5/6,374000,,24
9,100008414,Fletcher Hunt,6,493000,,26
9,100006482,Fletcher Sharpe,4,496000,39,71
9,100004194,Fonua Pole,2,396000,41,21
9,100013721,Francis Manuleleua,3,270000,10,-2
9,500264,Francis Molo,2,387000,22,34
9,504830,Freddy Lussick,1,351000,35,-16
9,504371,Gehamat Shibasaki,5,327000,9,35
9,507987,Grant Anderson,6,371000,,54
9,504325,Greg Marzhew,6,436000,67,48
9,100004869,Griffin Neame,2,325000,23,26
9,501290,Hame Sele,2,358000,,14
9,100006241,Hamish Stewart,2,633000,,32
9,100001936,Hamiso Tabuai-Fidow,6,649000,31,45
9,505612,Harrison Edwards,2,421000,,54
9,506220,Harrison Graham,1,357000,,20
9,505904,Harry Grant,1,628000,63,50
9,100006687,Harry Hayes,2,481000,,56
9,508033,Haumole Olakau'atu,3,683000,85,22
9,100011291,Hayden Buchanan,5,334000,,38
9,505828,Hayze Perham,6,243000,,15
9,100013780,Heamasi Makasini,5/6,327000,,34
9,100006657,Heath Mason,6,250000,,
9,100001946,Heilum Luki,3,655000,33,24
9,508300,Herbie Farnworth,5,884000,63,30
9,507815,Hohepa Puru,2,244000,,24
9,504074,Hudson Young,3,745000,,47
9,100013692,Hugo Peel,6,230000,12,
9,509599,Hugo Savala,4,406000,28,37
9,500534,Isaah Yeo,2,734000,71,40
9,100006093,Isaiah Iongi,6,544000,,40
9,505976,Isaiah Papali'i,2/3,615000,37,58
9,100006258,Isaiya Katoa,4,608000,67,53
9,509467,Izack Tago,5,482000,37,24
9,507648,J'maine Hopgood,2,560000,,70
9,100007515,Jack Bostock,6,406000,63,
9,502695,Jack Cogger,4,230000,2,50
9,500619,Jack De Belin,2,472000,31,70
9,500170,Jack Gosiewski,3,353000,38,3
9,503336,Jack Hetherington,2,239000,,24
9,100004865,Jack Howarth,5,427000,32,43
9,100009111,Jack Underhill,2,230000,,
9,500339,Jack Wighton,4/5,347000,4,35
9,502363,Jack Williams,2/3,621000,46,42
9,505423,Jackson Ford,2,812000,90,22
9,509494,Jackson Shereb,3,230000,,
9,100011655,Jacob Halangahu,3,278000,,51
9,100004133,Jacob Kiraz,5/6,514000,,57
9,100012134,Jacob Laban,3,320000,12,59
9,503449,Jacob Liddle,1,432000,,43
9,507878,Jacob Preston,3,671000,58,48
9,503523,Jacob Saifiti,2,528000,19,56
9,504301,Jaeman Salmon,2,429000,38,13
9,100012669,Jahream Bula,6,549000,,34
9,500826,Jahrome Hughes,4,645000,,69
9,505987,Jaiyden Hunt,2,254000,20,26
9,505643,Jake Averillo,5,626000,,40
9,505894,Jake Clifford,4,676000,50,39
9,508629,Jake Simpkin,1,444000,43,45
9,500751,Jake Trbojevic,2,403000,37,20
9,501280,Jake Turpin,1,249000,30,18
9,501175,Jamal Fogarty,4,720000,,14
9,502014,Jamayne Isaako,6,601000,39,23
9,502580,James Fisher-Harris,2,587000,47,50
9,100007619,James Schiller,6,402000,,43
9,500663,James Tedesco,6,721000,51,24
9,100006585,Jamie Humphreys,4,474000,19,39
9,504121,Jarome Luai,4,525000,30,21
9,507670,Jason Saab,6,265000,14,11
9,500301,Jason Taumalolo,2,496000,49,29
9,100008940,Jaxon Purdue,4/5,523000,24,41
9,500150,Jayden Berrell,1,250000,,
9,502016,Jayden Brailey,1,230000,42,31
9,100001622,Jayden Campbell,4,818000,67,67
9,507928,Jayden Sullivan,4,230000,,50
9,503528,Jaydn Su'A,3,653000,,81
9,100006861,Jaylan De Groot,6,244000,,23
9,100012912,Jed Stuart,6,260000,14,26
9,505684,Jensen Taumoepeau,6,230000,,
9,100013303,Jeral Skelton,6,418000,,26
9,100006109,Jeremiah Nanai,3,443000,26,38
9,502511,Jeremy Marshall-King,1,620000,,
9,100008236,Jermaine McEwen,3,523000,15,25
9,505889,Jesse Arthars,6,411000,6,17
9,100004272,Jesse Colquhoun,2,520000,46,25
9,502072,Jesse Ramien,5,482000,,66
9,100004407,Joash Papalii,6,273000,38,-8
9,505701,Jock Madden,4,507000,28,8
9,100008216,Joe Chan,3,509000,9,60
9,100006817,Joe Roddy,3,254000,21,14
9,100011351,Joey Walsh,4,250000,43,
9,100008220,Jojo Fifita,5/6,540000,44,-3
9,509524,Jonah Pezet,4,343000,,28
9,100011328,Jonathan Sua,6,251000,29,1
9,100001736,Jordan Riki,3,700000,50,38
9,509558,Jordan Samrani,5,295000,,29
9,500555,Joseph Tapine,2,640000,55,36
9,501351,Josh Addo-Carr,6,427000,31,45
9,504712,Josh Curran,2/3,341000,57,90
9,100006630,Josh Feledy,5,269000,,32
9,503533,Josh Kerr,3,322000,,38
9,501247,Josh King,2,477000,68,30
9,500973,Josh Papalii,2,350000,,43
9,100010891,Josh Patston,3,256000,,12
9,505142,Josh Rogers,4,306000,,0
9,100006683,Josiah Karapani,6,416000,7,18
9,500687,Junior Paulo,2,462000,41,33
9,100009148,Jye Gray,6,499000,,47
9,508649,KL Iro,5,556000,74,24
9,100011297,Kade Reed,4,230000,,29
9,507846,Kaeo Weekes,6,523000,56,33
9,506555,Kai O'Donnell,3,321000,,24
9,100008107,Kai Pearce-Paul,3,740000,,63
9,100012039,Kaiden Lahrs,2,243000,,23
9,504144,Kalani Going,2,230000,,33
9,504870,Kalyn Ponga,6,649000,65,34
9,100009209,Keano Kini,6,614000,28,36
9,504174,Keaon Koloamatangi,2,570000,37,61
9,506628,Kelma Tuilagi,3,606000,45,39
9,507965,Kitione Kautoga,3,571000,,25
9,100010109,Klese Haas,2/3,417000,23,34
9,506567,Kobe Hetherington,2,454000,5,45
9,500265,Kodi Nikorima,4,414000,,33
9,508009,Kotoni Staggs,5,570000,25,49
9,100007811,Kulikefu Finefeuiaki,3,689000,71,31
9,500992,Kurt Capewell,3/5,470000,32,16
9,100005899,Kurt Donoghoe,1/2,517000,28,74
9,500601,Kurt Mann,2,359000,10,22
9,505648,Kurtis Morrin,2,319000,34,11
9,504363,Kyle Flanagan,4,395000,,40
9,100007336,Lachlan Galvin,4,643000,66,26
9,506446,Lachlan Hubner,2,360000,29,16
9,505564,Lachlan Ilias,4,382000,31,20
9,502502,Latrell Mitchell,6/5,873000,81,13
9,510485,Latrell Siegwalt,6,230000,,
9,100006631,Latu Fainu,4,268000,,50
9,100011191,Lehi Hopoate,6,541000,29,-6
9,100013674,Leka Halasima,3,428000,37,40
9,100007572,Leo Thompson,2,564000,63,57
9,100009673,Lewis Symonds,3,230000,,18
9,100007929,Liam Henry,2,513000,,
9,504125,Liam Martin,3,440000,,47
9,100004077,Liam Sutton,4,230000,,
9,501781,Lindsay Collins,2,391000,12,43
9,505555,Lindsay Smith,2,461000,43,57
9,507945,Lipoi Hopoi,2,262000,,36
9,100014137,Loko Pasifiki Tonga,2,341000,,25
9,505676,Luca Moretti,2,378000,32,-6
9,500459,Luciano Leilua,3,648000,,19
9,500646,Luke Brooks,4,454000,36,34
9,501271,Luke Garner,3,421000,29,26
9,100006264,Luke Hanson,4,252000,,0
9,100011335,Luke Laulilii,6,368000,23,24
9,504296,Luke Metcalf,4,581000,,85
9,505633,Luke Sommerton,1,242000,,25
9,100012312,Lyhkan King-Togia,4,378000,,55
9,509560,Manaia Waitere,5,288000,,9
9,502522,Marata Niukore,2/3,366000,,23
9,502487,Marcelo Montoya,6,331000,,62
9,100018452,Mark Nawaqanitawase,6,596000,2,21
9,504298,Mat Croker,2,495000,32,46
9,507925,Mathew Feagai,6,297000,,44
9,509397,Matt Burton,4,633000,35,61
9,505631,Matt Doorey,3,253000,,28
9,500448,Matthew Dufty,6,443000,40,-24
9,500600,Matthew Lodge,2,299000,29,30
9,509757,Matthew Timoko,5,502000,61,50
9,507814,Mavrik Geyer,3,300000,,
9,504666,Mawene Hiroti,5/6,471000,22,48
9,507924,Max Feagai,5,384000,,40
9,504397,Max King,2,603000,,50
9,100002172,Max Plath,2/1,564000,62,10
9,505414,Mitch Kenny,1,429000,,50
9,501267,Mitchell Barnett,2,506000,,57
9,500485,Mitchell Moses,4,593000,45,25
9,510488,Moala Graham-Taufa,5,240000,7,26
9,506278,Moeaki Fotuaika,2,433000,30,46
9,100008673,Morgan Gannon,3,409000,,64
9,505736,Morgan Knowles,2,463000,28,60
9,100006166,Morgan Smithies,2,468000,43,28
9,100018554,Moses Leo,6/5,319000,,56
9,501461,Moses Leota,2,474000,30,22
9,504101,Moses Suli,5,465000,,35
9,508443,Murray Taulagi,6,508000,,35
9,503639,Nat Butcher,2/3,524000,61,34
9,500647,Nathan Brown,2,298000,18,51
9,504120,Nathan Cleary,4,917000,82,49
9,100006390,Naufahu Whyte,2,545000,42,53
9,502490,Nicholas Hynes,4,756000,81,48
9,505537,Nick Meaney,5/6,369000,28,34
9,100006323,Noah Martin,3,575000,,53
9,100010604,Oliver Pascoe,1,298000,36,0
9,504460,Oregon Kaufusi,2,376000,19,20
9,510366,Oryn Keeley,3,380000,,26
9,100009202,Owen Pattie,1,250000,10,
9,504079,Pasami Saulo,2,310000,23,19
9,506603,Patrick Carrigan,2,719000,73,37
9,504007,Patrick Herbert,5,312000,,12
9,100004042,Paul Alamoti,5/6,462000,26,18
9,100006112,Paul Bryan,2,230000,,35
9,504300,Payne Haas,2,779000,,101
9,508307,Peter Hola,2,232000,,32
9,507833,Peter Mamouzelos,1,422000,25,57
9,505918,Phillip Sami,5/6,458000,47,16
9,504597,Phoenix Crossland,1,577000,34,30
9,100006928,Preston Conn,3,230000,,30
9,507057,Preston Riki,3,259000,,10
9,503964,Ray Stone,2,336000,26,25
9,503944,Reece Robson,1,594000,47,32
9,510216,Reece Walsh,6,669000,58,25
9,505460,Reed Mahoney,1,404000,71,55
9,504374,Reuben Cotter,2,533000,59,13
9,503443,Reuben Garrick,5/6,515000,35,10
9,100008243,Robert Toia,5,562000,28,35
9,500005,Roger Tuivasa-Sheck,6,433000,51,19
9,100000365,Ronald Volkman,4,311000,41,-2
9,506086,Ronaldo Mulitalo,6,514000,,
9,500136,Royce Hunt,2,294000,9,6
9,100008396,Ryan Couchman,3,479000,,-27
9,100003898,Ryley Smith,1,353000,3,41
9,100008234,Salesi Foketi,2/3,230000,,50
9,504065,Sam McIntyre,2/3,405000,12,75
9,100006424,Sam Tuivaiti,2,312000,,22
9,504462,Sam Verrills,1,451000,9,64
9,100004843,Sam Walker,4,574000,41,-7
9,509563,Samuel Healey,1,230000,35,30
9,508408,Samuel Hughes,2,348000,21,2
9,509559,Samuel Stonestreet,6,367000,30,44
9,510577,Samuela Fainu,3,652000,43,41
9,509579,Sandon Smith,4,510000,,23
9,100013751,Savelio Tamale,6,475000,39,41
9,100006431,Saxon Pryke,2,288000,29,-14
9,504087,Scott Drinkwater,6,682000,53,25
9,500852,Scott Sorensen,2/3,361000,24,23
9,504265,Sean Keppie,2,349000,51,13
9,504842,Sean O'Sullivan,4,309000,,45
9,509762,Sean Russell,5/6,387000,24,33
9,504148,Sebastian Kris,5,375000,36,21
9,100004649,Selwyn Cobbo,6,441000,50,42
9,510696,Setu Tu,6,433000,,-17
9,504788,Shawn Blore,3,470000,34,70
9,100014118,Sialetili Faeamani,6,368000,22,0
9,100000129,Simi Sasagi,3/5,651000,69,-5
9,100011203,Simione Laiafi,2,230000,,21
9,509297,Sione Fainu,2,374000,28,16
9,503922,Sione Katoa,6,502000,,56
9,504175,Siosifa Talakai,3/5,356000,22,-19
9,501179,Siosiua Taukeiaho,2,363000,46,55
9,505361,Sitili Tupouniua,2/3,477000,50,25
9,100004373,Siua Wong,3,678000,43,17
9,100011324,Siulagi Tuimalatu-Brown,6,230000,,62
9,509567,Solome Saukuru,3,230000,,
9,502756,Soni Luke,1,359000,,-12
9,505560,Spencer Leniu,2,336000,1,44
9,509281,Starford To'a,5,475000,19,45
9,505628,Stefano Utoikamanu,2,633000,56,42
9,508062,Stephen Crichton,5,489000,42,37
9,100006297,Sualauvi Faalogo,6,619000,68,53
9,509455,Sunia Turuva,6,565000,15,7
9,508254,Taine Tuaupiki,6,507000,38,22
9,509529,Tallis Duncan,3,636000,34,-15
9,100006658,Tallyn Da Silva,1,291000,33,9
9,506460,Tanah Boyd,4,719000,53,73
9,504251,Taniela Paseka,2,543000,34,25
9,100013671,Tanner Stowers-Smith,2,355000,,18
9,507807,Taylan May,5,499000,34,62
9,501293,Te Maire Martin,4,250000,,
9,507615,Teig Wilton,3,465000,65,30
9,508065,Terrell May,2,871000,70,39
9,100017017,Tevita Naufahu,6,410000,,62
9,503450,Tevita Tatola,2,443000,23,53
9,509527,Thomas Cant,3,320000,,54
9,100007888,Thomas Duffy,4,302000,30,-24
9,504315,Thomas Flegler,2,431000,26,37
9,100006510,Thomas Fletcher,3,230000,,35
9,510238,Thomas Hazelton,2,426000,26,34
9,100007927,Thomas Jenkins,6,683000,19,73
9,504377,Thomas Mikaele,2,450000,62,-20
9,506513,Tino Fa'asuamaleaui,2,509000,57,31
9,100011308,Toby Couchman,2/3,699000,,7
9,504326,Toby Rudolf,2,375000,17,13
9,509634,Tolutau Koula,5,593000,24,37
9,100004781,Tom Chester,6/5,559000,43,-6
9,506424,Tom Dearden,4,696000,53,10
9,506156,Tom Gilbert,2,541000,27,37
9,504072,Tom Starling,1,463000,44,31
9,501505,Tom Trbojevic,6,612000,,78
9,509635,Toni Mataele,3,243000,,17
9,100004168,Tony Sukkar,3,276000,45,
9,508480,Trai Fuller,6,477000,,62
9,100001560,Trent Loiero,2,589000,53,51
9,508341,Trent Toelau,4,250000,18,
9,507915,Trey Mooney,2,542000,80,38
9,504376,Tristan Hope,1,242000,57,24
9,500901,Tui Kamikamica,2,282000,,17
9,510935,Tukimihia Simpkins,2,257000,,19
9,507680,Tyran Wishart,4,257000,25,33
9,509484,Tyrell Sloan,6,352000,,31
9,500622,Tyson Frizell,2,487000,22,32
9,508479,Tyson Gamble,4,418000,,17
9,100009160,Va'a Semu,2,230000,20,21
9,500845,Valentine Holmes,5,452000,,70
9,503920,Victor Radley,2/3,477000,21,43
9,500408,Viliame Kikau,3,547000,,75
9,504123,Wayde Egan,1,499000,11,28
9,507922,Will Penisini,5,486000,18,17
9,100010997,Will Warbrick,6,471000,17,71
9,100006651,William Craig,6,230000,,
9,504279,William Kennedy,6,473000,37,5
9,100006754,Wilson De Courcey,5,230000,,42
9,510220,Xavier Savage,6,427000,,29
9,100004833,Xavier Willison,2/3,578000,49,-17
9,505985,Zac Hosking,3,530000,,18
9,510612,Zac Laybutt,5,336000,22,30
9,500889,Zach Dockar-Clay,1,347000,,
9,100011050,Zane Harrison,4,230000,,
10,506259,AJ Brimson,4/6,376000,49,45
10,100007651,Adam Christensen,3,230000,,25
10,505811,Adam Doueihi,4,739000,,49
10,500128,Adam Elliott,2,538000,19,
10,508026,Adam Pompey,5,304000,,54
10,500086,Adam Reynolds,4,530000,,63
10,500449,Addin Fonua-Blake,2,575000,66,45
10,100007566,Alec MacDonald,2,357000,,16
10,100013762,Alekolasimi Jones,2,232000,21,15
10,500108,Alex Johnston,6,612000,72,8
10,504609,Alex Seyfarth,2/3,256000,16,30
10,502532,Alex Twal,2,846000,66,31
10,100006296,Ali Leiataua,5,432000,,18
10,100001619,Alofiana Khan-Pereira,6,459000,,6
10,503240,Angus Crichton,3,532000,57,46
10,100009124,Angus Hinchey,3,230000,,30
10,100019558,Antonio Verhoeven,5/6,230000,23,28
10,100020440,Apa Twidle,4,260000,,-7
10,500109,Apisai Koroisau,1,610000,,27
10,100009453,Arama Hau,3,596000,15,51
10,100006539,Araz Nanva,5,257000,,1
10,100006239,Ashton Ward,4,381000,55,45
10,100004109,Ata Mariota,2,353000,44,5
10,100010528,Ativalu Lisati,3,495000,79,-39
10,508071,Aublix Tawha,2,322000,14,54
10,505864,Bailey Hayward,1/2,449000,25,27
10,504411,Bailey Simonsson,6,458000,,22
10,506314,Beau Fermor,3,593000,69,28
10,500257,Ben Hunt,4,402000,26,50
10,504573,Ben Talty,2,477000,31,-26
10,507850,Ben Trbojevic,3,651000,30,56
10,100007527,Benaiah Ioelu,1,342000,,22
10,505413,Billy Burns,3,463000,34,31
10,100008487,Billy Phillips,3,312000,30,21
10,509128,Billy Smith,5,410000,,38
10,100006848,Blaize Talagi,4,475000,69,11
10,503440,Blake Lawrie,2,356000,,46
10,100009156,Blake Mozer,1,238000,,27
10,100006533,Blake Steep,2/3,375000,,48
10,506375,Blake Wilson,6,250000,,
10,504274,Blayke Brailey,1,743000,44,51
10,100002660,Brad Schneider,4,313000,,36
10,500213,Braden Hamlin-Uele,2,297000,,41
10,506682,Bradman Best,5,506000,75,44
10,506040,Braidon Burns,6,560000,42,48
10,503419,Brandon Smith,1/2,333000,,14
10,504307,Brandon Wakeham,4/1,313000,37,5
10,504321,Braydon Trindall,4,519000,45,38
10,510228,Brendan Piakura,3,298000,,24
10,506618,Brent Woolf,1,230000,,20
10,500872,Brian Kelly,5,505000,37,42
10,505410,Brian To'o,6,453000,27,8
10,507062,Briton Nikora,3,403000,32,90
10,500168,Bronson Garlick,1,273000,31,18
